c_id,date,price
318,2025-05-19,2600
319,2025-05-19,3000
320,2025-05-19,3500
321,2025-05-19,3400
323,2025-05-19,2700
322,2025-05-19,3800
326,2025-05-19,1400
324,2025-05-19,3500
327,2025-05-19,2200
325,2025-05-19,6000
328,2025-05-19,900
329,2025-05-19,1500
330,2025-05-19,70000
331,2025-05-19,100000
332,2025-05-19,95000
333,2025-05-19,170000
334,2025-05-19,160000
335,2025-05-19,15000
336,2025-05-19,20500
337,2025-05-19,1150
338,2025-05-19,2800
339,2025-05-19,3000
340,2025-05-19,650
342,2025-05-19,600
343,2025-05-19,900
344,2025-05-19,1200
345,2025-05-19,150
346,2025-05-19,300
348,2025-05-19,400
349,2025-05-19,500
350,2025-05-19,750
351,2025-05-19,850
352,2025-05-19,1700
353,2025-05-19,1400
354,2025-05-19,2200
358,2025-05-19,7000
359,2025-05-19,850
360,2025-05-19,1400
361,2025-05-19,2200
287,2025-05-26,2600
288,2025-05-26,3100
289,2025-05-26,250
290,2025-05-26,500
291,2025-05-26,2000
311,2025-05-26,2600
312,2025-05-26,1500
308,2025-05-26,9300
309,2025-05-26,12700
310,2025-05-26,6600
300,2025-05-26,1000
301,2025-05-26,1300
302,2025-05-26,2000
303,2025-05-26,1950
304,2025-05-26,2800
305,2025-05-26,950
306,2025-05-26,1450
292,2025-05-26,1800
295,2025-05-26,13000
294,2025-05-26,3600
293,2025-05-26,2400
298,2025-05-26,600
299,2025-05-26,1050
296,2025-05-26,2000
297,2025-05-26,3100
317,2025-05-26,1900
318,2025-05-26,2600
319,2025-05-26,3000
320,2025-05-26,3500
321,2025-05-26,3400
323,2025-05-26,2700
322,2025-05-26,3800
326,2025-05-26,1400
324,2025-05-26,3500
327,2025-05-26,2200
325,2025-05-26,6000
328,2025-05-26,900
329,2025-05-26,1500
330,2025-05-26,70000
331,2025-05-26,100000
332,2025-05-26,95000
333,2025-05-26,170000
334,2025-05-26,160000
335,2025-05-26,15000
336,2025-05-26,20500
337,2025-05-26,1150
338,2025-05-26,2800
339,2025-05-26,3000
340,2025-05-26,650
342,2025-05-26,600
343,2025-05-26,900
344,2025-05-26,1200
345,2025-05-26,150
346,2025-05-26,300
348,2025-05-26,400
349,2025-05-26,500
350,2025-05-26,750
351,2025-05-26,850
352,2025-05-26,1700
353,2025-05-26,1400
354,2025-05-26,2200
358,2025-05-26,7000
359,2025-05-26,850
360,2025-05-26,1400
361,2025-05-26,2200
287,2025-06-02,2600
288,2025-06-02,3100
289,2025-06-02,250
290,2025-06-02,500
291,2025-06-02,2000
311,2025-06-02,2600
312,2025-06-02,1500
308,2025-06-02,9300
309,2025-06-02,12700
310,2025-06-02,6600
300,2025-06-02,1000
301,2025-06-02,1300
302,2025-06-02,2000
303,2025-06-02,1950
304,2025-06-02,2800
305,2025-06-02,950
306,2025-06-02,1450
292,2025-06-02,1800
295,2025-06-02,13000
294,2025-06-02,3600
293,2025-06-02,2400
298,2025-06-02,600
299,2025-06-02,1050
296,2025-06-02,2000
297,2025-06-02,3100
317,2025-06-02,1900
318,2025-06-02,2600
319,2025-06-02,3000
320,2025-06-02,3500
321,2025-06-02,3400
323,2025-06-02,2700
322,2025-06-02,3800
326,2025-06-02,1400
324,2025-06-02,3500
327,2025-06-02,2200
325,2025-06-02,6000
328,2025-06-02,900
329,2025-06-02,1500
330,2025-06-02,70000
331,2025-06-02,100000
332,2025-06-02,95000
333,2025-06-02,170000
334,2025-06-02,160000
335,2025-06-02,15000
336,2025-06-02,20500
337,2025-06-02,1150
338,2025-06-02,2800
339,2025-06-02,3000
340,2025-06-02,650
342,2025-06-02,600
343,2025-06-02,900
344,2025-06-02,1200
345,2025-06-02,150
346,2025-06-02,300
348,2025-06-02,400
349,2025-06-02,500
350,2025-06-02,750
351,2025-06-02,850
352,2025-06-02,1700
353,2025-06-02,1400
354,2025-06-02,2200
358,2025-06-02,7000
359,2025-06-02,850
360,2025-06-02,1400
361,2025-06-02,2200
287,2025-06-09,2600
288,2025-06-09,3100
289,2025-06-09,250
290,2025-06-09,500
291,2025-06-09,2000
311,2025-06-09,2600
312,2025-06-09,1500
308,2025-06-09,9300
309,2025-06-09,12700
310,2025-06-09,6600
300,2025-06-09,1000
301,2025-06-09,1300
302,2025-06-09,2000
303,2025-06-09,1950
304,2025-06-09,2800
305,2025-06-09,950
306,2025-06-09,1450
292,2025-06-09,1800
295,2025-06-09,13000
294,2025-06-09,3600
293,2025-06-09,2400
298,2025-06-09,600
299,2025-06-09,1050
296,2025-06-09,2000
297,2025-06-09,3100
317,2025-06-09,1900
318,2025-06-09,2600
319,2025-06-09,3000
320,2025-06-09,3500
321,2025-06-09,3400
323,2025-06-09,2700
322,2025-06-09,3800
326,2025-06-09,1400
324,2025-06-09,3500
327,2025-06-09,2200
325,2025-06-09,6000
328,2025-06-09,900
329,2025-06-09,1500
330,2025-06-09,70000
331,2025-06-09,100000
332,2025-06-09,95000
333,2025-06-09,170000
334,2025-06-09,160000
335,2025-06-09,15000
336,2025-06-09,20500
337,2025-06-09,1150
338,2025-06-09,2800
339,2025-06-09,3000
340,2025-06-09,650
342,2025-06-09,600
343,2025-06-09,900
344,2025-06-09,1200
345,2025-06-09,150
346,2025-06-09,300
348,2025-06-09,400
349,2025-06-09,500
350,2025-06-09,750
351,2025-06-09,850
352,2025-06-09,1700
353,2025-06-09,1400
354,2025-06-09,2200
358,2025-06-09,7000
359,2025-06-09,850
360,2025-06-09,1400
361,2025-06-09,2200
287,2025-06-16,2600
288,2025-06-16,3100
289,2025-06-16,250
290,2025-06-16,500
291,2025-06-16,2000
311,2025-06-16,2600
312,2025-06-16,1500
308,2025-06-16,9300
309,2025-06-16,12700
310,2025-06-16,6600
300,2025-06-16,1000
301,2025-06-16,1300
302,2025-06-16,2000
303,2025-06-16,1950
304,2025-06-16,2800
305,2025-06-16,950
306,2025-06-16,1450
292,2025-06-16,1800
295,2025-06-16,13000
294,2025-06-16,3600
293,2025-06-16,2400
298,2025-06-16,600
299,2025-06-16,1050
296,2025-06-16,2000
297,2025-06-16,3100
317,2025-06-16,1900
318,2025-06-16,2600
319,2025-06-16,3000
320,2025-06-16,3500
321,2025-06-16,3400
323,2025-06-16,2500
322,2025-06-16,3600
326,2025-06-16,1400
324,2025-06-16,3500
327,2025-06-16,2200
325,2025-06-16,5700
328,2025-06-16,850
329,2025-06-16,1450
330,2025-06-16,70000
331,2025-06-16,100000
332,2025-06-16,95000
333,2025-06-16,170000
334,2025-06-16,160000
335,2025-06-16,15000
336,2025-06-16,20500
337,2025-06-16,1050
338,2025-06-16,2800
339,2025-06-16,3000
340,2025-06-16,650
342,2025-06-16,600
343,2025-06-16,900
344,2025-06-16,1200
345,2025-06-16,150
346,2025-06-16,300
348,2025-06-16,400
349,2025-06-16,500
350,2025-06-16,700
351,2025-06-16,800
352,2025-06-16,1700
353,2025-06-16,1400
354,2025-06-16,2200
358,2025-06-16,7000
359,2025-06-16,850
360,2025-06-16,1400
361,2025-06-16,2200
287,2025-06-23,2600
288,2025-06-23,3100
289,2025-06-23,250
290,2025-06-23,500
291,2025-06-23,2000
311,2025-06-23,2600
312,2025-06-23,1500
308,2025-06-23,9300
309,2025-06-23,12700
310,2025-06-23,6600
300,2025-06-23,1000
301,2025-06-23,1300
302,2025-06-23,2000
303,2025-06-23,1950
304,2025-06-23,2800
305,2025-06-23,950
306,2025-06-23,1450
292,2025-06-23,1800
295,2025-06-23,13000
294,2025-06-23,3600
293,2025-06-23,2400
298,2025-06-23,600
299,2025-06-23,1000
296,2025-06-23,2000
297,2025-06-23,3100
317,2025-06-23,1900
318,2025-06-23,2600
319,2025-06-23,3000
320,2025-06-23,3500
321,2025-06-23,3400
323,2025-06-23,2500
322,2025-06-23,3600
326,2025-06-23,1400
324,2025-06-23,3500
327,2025-06-23,2200
325,2025-06-23,5700
328,2025-06-23,800
329,2025-06-23,1400
330,2025-06-23,70000
331,2025-06-23,100000
332,2025-06-23,95000
333,2025-06-23,170000
334,2025-06-23,160000
335,2025-06-23,15000
336,2025-06-23,20500
337,2025-06-23,1000
338,2025-06-23,2800
339,2025-06-23,3000
340,2025-06-23,650
342,2025-06-23,600
343,2025-06-23,900
344,2025-06-23,1200
345,2025-06-23,150
346,2025-06-23,300
348,2025-06-23,400
349,2025-06-23,500
350,2025-06-23,700
351,2025-06-23,800
352,2025-06-23,1700
353,2025-06-23,1400
354,2025-06-23,2200
358,2025-06-23,7000
359,2025-06-23,850
360,2025-06-23,1400
361,2025-06-23,2200
287,2025-06-30,2600
288,2025-06-30,3100
289,2025-06-30,250
290,2025-06-30,500
291,2025-06-30,2000
311,2025-06-30,2600
312,2025-06-30,1500
308,2025-06-30,9300
309,2025-06-30,12700
310,2025-06-30,6600
300,2025-06-30,1000
301,2025-06-30,1300
302,2025-06-30,2000
303,2025-06-30,1950
304,2025-06-30,2800
305,2025-06-30,950
306,2025-06-30,1450
292,2025-06-30,1800
295,2025-06-30,13000
294,2025-06-30,3600
293,2025-06-30,2400
298,2025-06-30,600
299,2025-06-30,1000
296,2025-06-30,2000
297,2025-06-30,3100
317,2025-06-30,1900
318,2025-06-30,2600
319,2025-06-30,3000
320,2025-06-30,3500
321,2025-06-30,3400
323,2025-06-30,2500
322,2025-06-30,3600
326,2025-06-30,1400
324,2025-06-30,3500
327,2025-06-30,2200
325,2025-06-30,5700
328,2025-06-30,800
329,2025-06-30,1400
330,2025-06-30,70000
331,2025-06-30,100000
332,2025-06-30,95000
333,2025-06-30,170000
334,2025-06-30,160000
335,2025-06-30,15000
336,2025-06-30,20500
337,2025-06-30,1000
338,2025-06-30,2800
339,2025-06-30,3000
340,2025-06-30,650
342,2025-06-30,600
343,2025-06-30,900
344,2025-06-30,1200
345,2025-06-30,150
346,2025-06-30,300
348,2025-06-30,400
349,2025-06-30,500
350,2025-06-30,700
351,2025-06-30,800
352,2025-06-30,1700
353,2025-06-30,1400
354,2025-06-30,2200
358,2025-06-30,7000
359,2025-06-30,850
360,2025-06-30,1400
361,2025-06-30,2200
287,2025-07-07,2600
288,2025-07-07,3100
289,2025-07-07,250
290,2025-07-07,500
291,2025-07-07,2000
311,2025-07-07,2600
312,2025-07-07,1500
308,2025-07-07,9300
309,2025-07-07,12700
310,2025-07-07,6600
300,2025-07-07,1000
301,2025-07-07,1300
302,2025-07-07,2000
303,2025-07-07,1950
304,2025-07-07,2800
305,2025-07-07,950
306,2025-07-07,1450
292,2025-07-07,1800
295,2025-07-07,13000
294,2025-07-07,3600
293,2025-07-07,2400
298,2025-07-07,600
299,2025-07-07,1000
296,2025-07-07,2000
297,2025-07-07,3100
317,2025-07-07,1900
318,2025-07-07,2600
319,2025-07-07,3000
320,2025-07-07,3500
321,2025-07-07,3400
323,2025-07-07,2500
322,2025-07-07,3600
326,2025-07-07,1400
324,2025-07-07,3500
327,2025-07-07,2200
325,2025-07-07,5700
328,2025-07-07,800
329,2025-07-07,1400
330,2025-07-07,70000
331,2025-07-07,100000
332,2025-07-07,95000
333,2025-07-07,170000
334,2025-07-07,160000
335,2025-07-07,15000
336,2025-07-07,20500
337,2025-07-07,1000
338,2025-07-07,2800
339,2025-07-07,3000
340,2025-07-07,650
342,2025-07-07,600
343,2025-07-07,900
344,2025-07-07,1200
345,2025-07-07,150
346,2025-07-07,300
348,2025-07-07,400
349,2025-07-07,500
350,2025-07-07,700
351,2025-07-07,800
352,2025-07-07,1700
353,2025-07-07,1400
354,2025-07-07,2200
358,2025-07-07,7000
359,2025-07-07,850
360,2025-07-07,1400
361,2025-07-07,2200
287,2025-07-14,2600
288,2025-07-14,3100
289,2025-07-14,250
290,2025-07-14,500
291,2025-07-14,2000
311,2025-07-14,2600
312,2025-07-14,1500
308,2025-07-14,9300
309,2025-07-14,12700
310,2025-07-14,6600
300,2025-07-14,1000
301,2025-07-14,1300
302,2025-07-14,2000
303,2025-07-14,1950
304,2025-07-14,2800
305,2025-07-14,950
306,2025-07-14,1450
292,2025-07-14,1800
295,2025-07-14,13000
294,2025-07-14,3600
293,2025-07-14,2400
298,2025-07-14,600
299,2025-07-14,1000
296,2025-07-14,2000
297,2025-07-14,3100
317,2025-07-14,1900
318,2025-07-14,2600
319,2025-07-14,3000
320,2025-07-14,3500
321,2025-07-14,3400
323,2025-07-14,2500
322,2025-07-14,3600
326,2025-07-14,1400
324,2025-07-14,3500
327,2025-07-14,2200
325,2025-07-14,5700
328,2025-07-14,800
329,2025-07-14,1400
330,2025-07-14,70000
331,2025-07-14,100000
332,2025-07-14,95000
333,2025-07-14,170000
334,2025-07-14,160000
335,2025-07-14,15000
336,2025-07-14,20500
337,2025-07-14,1000
338,2025-07-14,2800
339,2025-07-14,3000
340,2025-07-14,650
342,2025-07-14,600
343,2025-07-14,900
344,2025-07-14,1200
345,2025-07-14,150
346,2025-07-14,300
348,2025-07-14,400
349,2025-07-14,500
350,2025-07-14,700
351,2025-07-14,800
352,2025-07-14,1700
353,2025-07-14,1400
354,2025-07-14,2200
358,2025-07-14,7000
359,2025-07-14,850
360,2025-07-14,1400
361,2025-07-14,2200
287,2025-07-21,2600
288,2025-07-21,3100
289,2025-07-21,250
290,2025-07-21,500
291,2025-07-21,2000
300,2025-07-21,1000
301,2025-07-21,1300
302,2025-07-21,2000
303,2025-07-21,1950
304,2025-07-21,2800
305,2025-07-21,950
306,2025-07-21,1450
292,2025-07-21,1800
295,2025-07-21,13000
294,2025-07-21,3600
293,2025-07-21,2400
298,2025-07-21,600
299,2025-07-21,1000
296,2025-07-21,2000
297,2025-07-21,3100
311,2025-07-21,1950
312,2025-07-21,700
308,2025-07-21,9300
309,2025-07-21,12700
310,2025-07-21,6600
317,2025-07-21,1900
318,2025-07-21,2600
319,2025-07-21,3000
320,2025-07-21,3500
321,2025-07-21,3400
323,2025-07-21,2500
322,2025-07-21,3600
326,2025-07-21,1400
324,2025-07-21,3500
327,2025-07-21,2200
325,2025-07-21,5700
328,2025-07-21,800
329,2025-07-21,1400
330,2025-07-21,70000
331,2025-07-21,100000
332,2025-07-21,95000
333,2025-07-21,170000
334,2025-07-21,160000
335,2025-07-21,15000
336,2025-07-21,20500
337,2025-07-21,1000
338,2025-07-21,2800
339,2025-07-21,3000
340,2025-07-21,650
342,2025-07-21,600
343,2025-07-21,900
344,2025-07-21,1200
345,2025-07-21,150
346,2025-07-21,300
348,2025-07-21,400
349,2025-07-21,500
350,2025-07-21,700
351,2025-07-21,800
352,2025-07-21,1700
353,2025-07-21,1400
354,2025-07-21,2200
358,2025-07-21,7000
359,2025-07-21,850
360,2025-07-21,1400
361,2025-07-21,2200
287,2025-07-28,2600
288,2025-07-28,3100
289,2025-07-28,250
290,2025-07-28,500
291,2025-07-28,2000
300,2025-07-28,1000
301,2025-07-28,1300
302,2025-07-28,2000
303,2025-07-28,1950
304,2025-07-28,2800
305,2025-07-28,950
306,2025-07-28,1450
292,2025-07-28,1800
295,2025-07-28,13000
294,2025-07-28,3600
293,2025-07-28,2400
298,2025-07-28,600
299,2025-07-28,1000
296,2025-07-28,2000
297,2025-07-28,3100
311,2025-07-28,1950
312,2025-07-28,700
308,2025-07-28,9300
309,2025-07-28,12700
310,2025-07-28,6600
317,2025-07-28,1900
318,2025-07-28,2600
319,2025-07-28,3000
320,2025-07-28,3500
321,2025-07-28,3400
323,2025-07-28,2500
322,2025-07-28,3600
326,2025-07-28,1400
324,2025-07-28,3500
327,2025-07-28,2200
325,2025-07-28,5700
328,2025-07-28,800
329,2025-07-28,1400
330,2025-07-28,70000
331,2025-07-28,100000
332,2025-07-28,95000
333,2025-07-28,170000
334,2025-07-28,160000
335,2025-07-28,15000
336,2025-07-28,20500
337,2025-07-28,1000
338,2025-07-28,2800
339,2025-07-28,3000
340,2025-07-28,650
342,2025-07-28,600
343,2025-07-28,900
344,2025-07-28,1200
345,2025-07-28,150
346,2025-07-28,300
348,2025-07-28,400
349,2025-07-28,500
350,2025-07-28,700
351,2025-07-28,800
352,2025-07-28,1700
353,2025-07-28,1400
354,2025-07-28,2200
358,2025-07-28,7000
359,2025-07-28,850
360,2025-07-28,1400
361,2025-07-28,2200
287,2025-08-04,2600
288,2025-08-04,3100
289,2025-08-04,250
290,2025-08-04,500
291,2025-08-04,2000
300,2025-08-04,1000
301,2025-08-04,1300
302,2025-08-04,2000
303,2025-08-04,1950
304,2025-08-04,2800
305,2025-08-04,950
306,2025-08-04,1450
292,2025-08-04,1800
295,2025-08-04,13000
294,2025-08-04,3600
293,2025-08-04,2400
298,2025-08-04,600
299,2025-08-04,1000
296,2025-08-04,2000
297,2025-08-04,3100
311,2025-08-04,1950
312,2025-08-04,700
308,2025-08-04,9300
309,2025-08-04,12700
310,2025-08-04,6600
317,2025-08-04,1900
318,2025-08-04,2600
319,2025-08-04,3000
320,2025-08-04,3500
321,2025-08-04,3400
323,2025-08-04,2500
322,2025-08-04,3600
326,2025-08-04,1400
324,2025-08-04,3500
327,2025-08-04,2200
325,2025-08-04,5700
328,2025-08-04,800
329,2025-08-04,1400
330,2025-08-04,70000
331,2025-08-04,100000
332,2025-08-04,95000
333,2025-08-04,170000
334,2025-08-04,160000
335,2025-08-04,15000
336,2025-08-04,20500
337,2025-08-04,1000
338,2025-08-04,2800
339,2025-08-04,3000
340,2025-08-04,650
342,2025-08-04,600
343,2025-08-04,900
344,2025-08-04,1200
345,2025-08-04,150
346,2025-08-04,300
348,2025-08-04,400
349,2025-08-04,500
350,2025-08-04,700
351,2025-08-04,800
352,2025-08-04,1700
353,2025-08-04,1400
354,2025-08-04,2200
358,2025-08-04,7000
359,2025-08-04,850
360,2025-08-04,1400
361,2025-08-04,2200
287,2025-08-11,2600
288,2025-08-11,3100
289,2025-08-11,250
290,2025-08-11,500
291,2025-08-11,2000
300,2025-08-11,1000
301,2025-08-11,1300
302,2025-08-11,2000
303,2025-08-11,1950
304,2025-08-11,2800
305,2025-08-11,950
306,2025-08-11,1450
292,2025-08-11,1800
295,2025-08-11,13000
294,2025-08-11,3600
293,2025-08-11,2400
298,2025-08-11,600
299,2025-08-11,1000
296,2025-08-11,2000
297,2025-08-11,3100
311,2025-08-11,1950
312,2025-08-11,700
308,2025-08-11,9300
309,2025-08-11,12000
310,2025-08-11,6600
317,2025-08-11,1900
318,2025-08-11,2600
319,2025-08-11,3000
320,2025-08-11,3500
321,2025-08-11,3400
323,2025-08-11,2500
322,2025-08-11,3600
326,2025-08-11,1400
324,2025-08-11,3500
327,2025-08-11,2200
325,2025-08-11,5700
328,2025-08-11,800
329,2025-08-11,1400
330,2025-08-11,70000
331,2025-08-11,100000
332,2025-08-11,95000
333,2025-08-11,170000
334,2025-08-11,160000
335,2025-08-11,15000
336,2025-08-11,20500
337,2025-08-11,950
338,2025-08-11,2800
339,2025-08-11,3000
340,2025-08-11,650
342,2025-08-11,600
343,2025-08-11,900
344,2025-08-11,1200
345,2025-08-11,150
346,2025-08-11,300
348,2025-08-11,400
349,2025-08-11,500
350,2025-08-11,700
351,2025-08-11,800
352,2025-08-11,1700
353,2025-08-11,1400
354,2025-08-11,2200
358,2025-08-11,7000
359,2025-08-11,850
360,2025-08-11,1400
361,2025-08-11,2200
287,2025-08-18,2600
288,2025-08-18,3100
289,2025-08-18,250
290,2025-08-18,500
291,2025-08-18,2000
300,2025-08-18,1000
301,2025-08-18,1300
302,2025-08-18,2000
303,2025-08-18,1950
304,2025-08-18,2800
305,2025-08-18,950
306,2025-08-18,1450
292,2025-08-18,1800
295,2025-08-18,13000
294,2025-08-18,3600
293,2025-08-18,2400
298,2025-08-18,600
299,2025-08-18,1000
296,2025-08-18,2000
297,2025-08-18,3100
311,2025-08-18,1950
312,2025-08-18,700
308,2025-08-18,9300
309,2025-08-18,12000
310,2025-08-18,6600
317,2025-08-18,1900
318,2025-08-18,2600
319,2025-08-18,3000
320,2025-08-18,3500
321,2025-08-18,3400
323,2025-08-18,2500
322,2025-08-18,3600
326,2025-08-18,1400
324,2025-08-18,3500
327,2025-08-18,2200
325,2025-08-18,5700
328,2025-08-18,800
329,2025-08-18,1400
330,2025-08-18,70000
331,2025-08-18,100000
332,2025-08-18,95000
333,2025-08-18,170000
334,2025-08-18,160000
335,2025-08-18,15000
336,2025-08-18,20500
337,2025-08-18,950
338,2025-08-18,2800
339,2025-08-18,3000
340,2025-08-18,650
342,2025-08-18,600
343,2025-08-18,900
344,2025-08-18,1200
345,2025-08-18,150
346,2025-08-18,300
348,2025-08-18,400
349,2025-08-18,500
350,2025-08-18,700
351,2025-08-18,800
352,2025-08-18,1700
353,2025-08-18,1400
354,2025-08-18,2200
358,2025-08-18,7000
359,2025-08-18,850
360,2025-08-18,1400
361,2025-08-18,2200
287,2025-08-25,2600
288,2025-08-25,3100
289,2025-08-25,250
290,2025-08-25,500
291,2025-08-25,2000
300,2025-08-25,1000
301,2025-08-25,1300
302,2025-08-25,2000
303,2025-08-25,1950
304,2025-08-25,2800
305,2025-08-25,950
306,2025-08-25,1450
292,2025-08-25,1800
295,2025-08-25,13000
294,2025-08-25,3600
293,2025-08-25,2400
298,2025-08-25,600
299,2025-08-25,1000
296,2025-08-25,2000
297,2025-08-25,3100
311,2025-08-25,1950
312,2025-08-25,700
308,2025-08-25,9300
309,2025-08-25,12000
310,2025-08-25,6600
317,2025-08-25,1900
318,2025-08-25,2600
319,2025-08-25,3000
320,2025-08-25,3500
321,2025-08-25,3400
323,2025-08-25,2500
322,2025-08-25,3600
326,2025-08-25,1400
324,2025-08-25,3500
327,2025-08-25,2200
325,2025-08-25,5700
328,2025-08-25,800
329,2025-08-25,1400
330,2025-08-25,70000
331,2025-08-25,100000
332,2025-08-25,95000
333,2025-08-25,170000
334,2025-08-25,160000
335,2025-08-25,15000
336,2025-08-25,20500
337,2025-08-25,950
338,2025-08-25,2800
339,2025-08-25,3000
340,2025-08-25,650
342,2025-08-25,600
343,2025-08-25,900
344,2025-08-25,1200
345,2025-08-25,150
346,2025-08-25,300
348,2025-08-25,400
349,2025-08-25,500
350,2025-08-25,700
351,2025-08-25,800
352,2025-08-25,1700
353,2025-08-25,1400
354,2025-08-25,2200
358,2025-08-25,7000
359,2025-08-25,850
360,2025-08-25,1400
361,2025-08-25,2200
287,2025-09-01,2600
288,2025-09-01,3100
289,2025-09-01,250
290,2025-09-01,500
291,2025-09-01,2000
300,2025-09-01,1000
301,2025-09-01,1300
302,2025-09-01,2000
303,2025-09-01,1950
304,2025-09-01,2800
305,2025-09-01,950
306,2025-09-01,1450
292,2025-09-01,1800
295,2025-09-01,13000
294,2025-09-01,3600
293,2025-09-01,2400
298,2025-09-01,600
299,2025-09-01,1000
296,2025-09-01,2000
297,2025-09-01,3100
311,2025-09-01,1600
312,2025-09-01,700
308,2025-09-01,9100
309,2025-09-01,11500
310,2025-09-01,6500
317,2025-09-01,1900
318,2025-09-01,2600
319,2025-09-01,3000
320,2025-09-01,3500
321,2025-09-01,3400
323,2025-09-01,2500
322,2025-09-01,3600
326,2025-09-01,1400
324,2025-09-01,3500
327,2025-09-01,2200
325,2025-09-01,5700
328,2025-09-01,800
329,2025-09-01,1450
330,2025-09-01,70000
331,2025-09-01,100000
332,2025-09-01,95000
333,2025-09-01,170000
334,2025-09-01,160000
335,2025-09-01,16000
336,2025-09-01,21000
337,2025-09-01,950
338,2025-09-01,2800
339,2025-09-01,3000
340,2025-09-01,650
342,2025-09-01,600
343,2025-09-01,900
344,2025-09-01,1200
345,2025-09-01,150
346,2025-09-01,300
348,2025-09-01,400
349,2025-09-01,500
350,2025-09-01,700
351,2025-09-01,800
352,2025-09-01,1700
353,2025-09-01,1400
354,2025-09-01,2200
358,2025-09-01,7000
359,2025-09-01,850
360,2025-09-01,1400
361,2025-09-01,2200
287,2025-09-08,2600
288,2025-09-08,3100
289,2025-09-08,250
290,2025-09-08,500
291,2025-09-08,2000
300,2025-09-08,1000
301,2025-09-08,1300
302,2025-09-08,2000
303,2025-09-08,1950
304,2025-09-08,2800
305,2025-09-08,950
306,2025-09-08,1450
292,2025-09-08,1800
295,2025-09-08,13000
294,2025-09-08,3600
293,2025-09-08,2400
298,2025-09-08,600
299,2025-09-08,1000
296,2025-09-08,2000
297,2025-09-08,3100
311,2025-09-08,1600
312,2025-09-08,700
308,2025-09-08,9100
309,2025-09-08,11500
310,2025-09-08,6500
317,2025-09-08,1900
318,2025-09-08,2600
319,2025-09-08,3000
320,2025-09-08,3500
321,2025-09-08,3400
323,2025-09-08,2500
322,2025-09-08,3600
326,2025-09-08,1400
324,2025-09-08,3500
327,2025-09-08,2200
325,2025-09-08,5700
328,2025-09-08,800
329,2025-09-08,1450
330,2025-09-08,70000
331,2025-09-08,100000
332,2025-09-08,95000
333,2025-09-08,170000
334,2025-09-08,160000
335,2025-09-08,16000
336,2025-09-08,21000
337,2025-09-08,950
338,2025-09-08,2800
339,2025-09-08,3000
340,2025-09-08,650
342,2025-09-08,600
343,2025-09-08,900
344,2025-09-08,1200
345,2025-09-08,150
346,2025-09-08,300
348,2025-09-08,400
349,2025-09-08,500
350,2025-09-08,700
351,2025-09-08,800
352,2025-09-08,1700
353,2025-09-08,1400
354,2025-09-08,2200
358,2025-09-08,7000
359,2025-09-08,850
360,2025-09-08,1400
361,2025-09-08,2200
287,2025-09-15,2600
288,2025-09-15,3100
289,2025-09-15,250
290,2025-09-15,500
291,2025-09-15,2000
300,2025-09-15,1000
301,2025-09-15,1300
302,2025-09-15,2000
303,2025-09-15,1950
304,2025-09-15,2800
305,2025-09-15,950
306,2025-09-15,1450
292,2025-09-15,1800
295,2025-09-15,13000
294,2025-09-15,3600
293,2025-09-15,2400
298,2025-09-15,600
299,2025-09-15,1000
296,2025-09-15,2000
297,2025-09-15,3100
311,2025-09-15,1600
312,2025-09-15,700
308,2025-09-15,9100
309,2025-09-15,11500
310,2025-09-15,6500
317,2025-09-15,1900
318,2025-09-15,2600
319,2025-09-15,3000
320,2025-09-15,3500
321,2025-09-15,3400
323,2025-09-15,2500
322,2025-09-15,3600
326,2025-09-15,1400
324,2025-09-15,3500
327,2025-09-15,2200
325,2025-09-15,5700
328,2025-09-15,800
329,2025-09-15,1450
330,2025-09-15,70000
331,2025-09-15,100000
332,2025-09-15,95000
333,2025-09-15,170000
334,2025-09-15,160000
335,2025-09-15,16000
336,2025-09-15,21000
337,2025-09-15,950
338,2025-09-15,2800
339,2025-09-15,3000
340,2025-09-15,650
342,2025-09-15,600
343,2025-09-15,900
344,2025-09-15,1200
345,2025-09-15,150
346,2025-09-15,300
348,2025-09-15,400
349,2025-09-15,500
350,2025-09-15,700
351,2025-09-15,800
352,2025-09-15,1700
353,2025-09-15,1400
354,2025-09-15,2200
358,2025-09-15,7000
359,2025-09-15,850
360,2025-09-15,1400
361,2025-09-15,2200
287,2025-09-22,2600
288,2025-09-22,3100
289,2025-09-22,250
290,2025-09-22,500
291,2025-09-22,2000
300,2025-09-22,1000
301,2025-09-22,1300
302,2025-09-22,2000
303,2025-09-22,1950
304,2025-09-22,2800
305,2025-09-22,950
306,2025-09-22,1450
292,2025-09-22,1800
295,2025-09-22,13000
294,2025-09-22,3600
293,2025-09-22,2400
298,2025-09-22,600
299,2025-09-22,1000
296,2025-09-22,2000
297,2025-09-22,3100
311,2025-09-22,1600
312,2025-09-22,700
308,2025-09-22,9100
309,2025-09-22,11500
310,2025-09-22,6500
317,2025-09-22,1900
318,2025-09-22,2600
319,2025-09-22,3000
320,2025-09-22,3500
321,2025-09-22,3400
323,2025-09-22,2500
322,2025-09-22,3600
326,2025-09-22,1400
324,2025-09-22,3500
327,2025-09-22,2200
325,2025-09-22,5700
328,2025-09-22,800
329,2025-09-22,1450
330,2025-09-22,70000
331,2025-09-22,100000
332,2025-09-22,95000
333,2025-09-22,170000
334,2025-09-22,160000
335,2025-09-22,16000
336,2025-09-22,21000
337,2025-09-22,950
